2025;R4;GORONTALO;R4;TRONTON;TRONTON 07;TRN-0037;HINO;FM260JD;INDONESIA;2018;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;JAYAPURA;SPTP;CHASSIS;CHASIS 01;CHS-0196;REMAJA;;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;JAYAPURA;SPTP;CHASSIS;CHASIS 02;CHS-0197;REMAJA;;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;JAYAPURA;SPTP;CHASSIS;CHASIS 03;CHS-0198;REMAJA;;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;JAYAPURA;SPTP;CHASSIS;CHASIS 04;CHS-0199;REMAJA;;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;JAYAPURA;SPTP;FORKLIFT;FORKLIFT 3 TON 03;FLT-0009;DATSUN;;JEPANG;1985;ALAT CY;;TIDAK MASUK PERHITUNGAN;;Usul Hapus;;;;;;;;;
2025;R4;JAYAPURA;SPTP;FORKLIFT;FORKLIFT 7 TON 01;FLT-0063;TOYOTA;;JEPANG;2009;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;JAYAPURA;SPTP;FORKLIFT;FORKLIFT 5 TON 02;FLT-0204;MITSUBISHI;;JEPANG;2018;ALAT CY;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;JAYAPURA;SPTP;HEAD TRUCK;HEAD TRUCK 01;HDT-0185;HINO;;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;JAYAPURA;SPTP;HEAD TRUCK;HEAD TRUCK 02;HDT-0186;HINO;;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;JAYAPURA;SPTP;HEAD TRUCK;HEAD TRUCK 03;HDT-0187;HINO;;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
2025;R4;JAYAPURA;SPTP;HEAD TRUCK;HEAD TRUCK 04;HDT-0188;HINO;;INDONESIA;2012;ALAT PENDUKUNG;;MASUK PERHITUNGAN;;;;;;;;;;;
